BG,CHO,INS
86.50210636825919,0.0,5.96
86.40584857615127,0.0,5.96
86.30307394426619,0.0,5.96
86.1939943958517,0.0,5.96
86.078820929554,0.0,5.96
85.95776335412907,0.0,5.96
85.83103004300386,0.0,5.96
85.69882770768022,0.0,5.96
85.56136118901978,0.0,5.96
85.41883326549068,0.0,5.96
85.2714444774965,0.0,5.96
85.11939296694736,0.0,5.96
84.96287433126825,0.0,5.96
84.80208149107585,0.0,5.96
84.63720457078702,0.0,5.96
84.46843079145506,0.0,5.96
84.29594437515944,0.0,5.96
84.11992646030394,0.0,5.96
83.94055502720676,0.0,5.96
83.75800483339165,0.0,5.96
83.57244735801652,0.0,5.96
83.384050754899,0.0,5.96
83.19297981362368,0.0,5.96
82.99939592823789,0.0,5.96
82.80345707306496,0.0,5.96
82.60531778518546,0.0,5.96
82.4051291531571,0.0,5.96
82.20303881156383,0.0,5.96
81.99919094100342,0.0,5.96
81.79372627314137,0.0,5.96
81.5867821004766,0.0,5.96
81.37849229048088,0.0,5.96
81.16898730379096,0.0,5.96
80.95838930969802,0.0,5.96
80.74877631011641,0.0,5.96
80.54099953083865,0.0,5.96
80.33505395802256,0.0,5.96
80.13094185915855,0.0,5.96
79.92867164920747,0.0,5.96
79.72825688923457,0.0,5.96
79.52971540308803,0.0,5.96
79.33306849921576,0.0,5.96
79.13834028609625,0.0,5.96
78.94555707099448,0.0,5.96
78.75474683285778,0.0,5.96
78.56593876115339,0.0,5.96
78.37916285333165,0.0,5.96
78.19444956438585,0.0,5.96
78.01182950268452,0.0,5.96
77.8313331668803,0.0,5.96
77.65299071926111,0.0,5.96
77.47683179141164,0.0,5.96
77.30288531850022,0.0,5.96
77.13117939890722,0.0,5.96
76.96174117626722,0.0,5.96
76.7945967413169,0.0,5.96
76.629771051225,0.0,5.96
76.46728786433455,0.0,5.96
76.30716968847437,0.0,5.96
76.14943774119973,0.0,5.96
75.99411192050187,0.0,5.96
75.84121078468763,0.0,5.96
75.69075154027432,0.0,5.96
75.54275003687265,0.0,5.96
75.39722076814557,0.0,5.96
75.25417687803245,0.0,5.96
75.11363017151899,0.0,5.96
74.9755911293147,0.0,5.96
74.84006892587192,0.0,5.96
74.7070714502446,0.0,5.96
74.57660532934312,0.0,5.96
74.44867595319194,0.0,5.96
74.32328750184318,0.0,5.96
74.2004429736393,0.0,5.96
74.08014421455482,0.0,5.96
73.96239194837891,0.0,5.96
73.84718580752937,0.0,5.96
73.73452436431461,0.0,5.96
73.62440516248212,0.0,5.96
